subsistence	playerNr	treatment	per	infoChoice	decision	payoff	demonstrator1	demonstrator2	demonstrator3	opt	orderTreatments	age	optDemo1	optDemo2	optDemo3	sumDemoOpt
1	40	2	5	1	2	20	2	1	2	1	2	20	1	0	1	2
1	40	2	6	1	2	40	2	1	1	1	2	20	1	0	0	1
1	40	2	7	1	2	24	2	1	2	1	2	20	1	0	1	2
1	40	2	8	1	1	26	2	1	2	0	2	20	1	0	1	2
1	40	2	9	1	2	26	1	2	1	1	2	20	0	1	0	1
1	40	2	10	1	2	43	2	2	1	1	2	20	1	1	0	2
1	40	2	11	1	2	62	2	1	1	1	2	20	1	0	0	1
1	40	2	12	1	2	42	2	1	2	1	2	20	1	0	1	2
1	40	2	13	1	2	49	2	2	2	1	2	20	1	1	1	3
1	40	2	14	1	2	40	2	2	2	1	2	20	1	1	1	3
1	40	2	15	1	2	33	2	2	2	1	2	20	1	1	1	3
1	43	1	1	0	1	35	0	0	0	0	1	28	0	0	0	0
1	43	1	2	1	1	17	1	1	1	0	1	28	0	0	0	0
1	43	1	3	1	2	30	2	1	2	1	1	28	1	0	1	2
1	43	1	4	2	2	23	2	1	2	1	1	28	1	0	1	2
1	43	1	5	1	2	30	2	1	2	1	1	28	1	0	1	2
1	43	1	6	1	1	21	2	1	1	0	1	28	1	0	0	1
1	43	1	7	2	1	43	2	1	2	0	1	28	1	0	1	2
1	43	1	8	2	1	22	2	1	2	0	1	28	1	0	1	2
1	43	1	9	1	1	38	1	2	1	0	1	28	0	1	0	1
1	43	1	10	2	1	50	2	2	1	0	1	28	1	1	0	2
1	43	1	11	1	1	40	2	1	1	0	1	28	1	0	0	1
1	43	1	12	2	1	31	2	1	2	0	1	28	1	0	1	2
1	43	1	13	1	2	29	2	2	2	1	1	28	1	1	1	3
1	43	1	14	1	2	43	2	2	2	1	1	28	1	1	1	3
1	43	1	15	2	2	46	2	2	2	1	1	28	1	1	1	3
1	43	2	1	0	1	39	0	0	0	0	1	28	0	0	0	0
1	43	2	2	1	1	7	1	2	1	0	1	28	0	1	0	1
1	43	2	3	2	1	41	2	2	2	0	1	28	1	1	1	3
1	43	2	4	1	2	35	2	2	2	1	1	28	1	1	1	3
1	43	2	5	1	2	38	2	1	2	1	1	28	1	0	1	2
1	43	2	6	2	2	63	2	1	2	1	1	28	1	0	1	2
1	43	2	7	1	1	8	2	1	1	0	1	28	1	0	0	1
1	43	2	8	2	1	24	1	1	2	0	1	28	0	0	1	1
1	43	2	9	1	2	28	2	1	2	1	1	28	1	0	1	2
1	43	2	10	2	1	26	2	1	2	0	1	28	1	0	1	2
1	43	2	11	2	2	16	2	2	2	1	1	28	1	1	1	3
1	43	2	12	1	2	44	2	2	1	1	1	28	1	1	0	2
1	43	2	13	1	2	44	2	1	2	1	1	28	1	0	1	2
1	43	2	14	2	2	35	2	1	2	1	1	28	1	0	1	2
1	43	2	15	1	2	27	2	2	2	1	1	28	1	1	1	3
1	44	1	1	0	1	27	0	0	0	0	2	22	0	0	0	0
1	44	1	2	1	1	38	1	2	1	0	2	22	0	1	0	1
1	44	1	3	1	2	49	2	2	2	1	2	22	1	1	1	3
1	44	1	4	1	2	44	2	2	2	1	2	22	1	1	1	3
1	44	1	5	1	2	33	2	1	2	1	2	22	1	0	1	2
1	44	1	6	1	1	33	2	1	2	0	2	22	1	0	1	2
1	44	1	7	1	2	43	2	1	1	1	2	22	1	0	0	1
1	44	1	8	1	2	37	1	1	2	1	2	22	0	0	1	1
1	44	1	9	1	2	54	2	1	2	1	2	22	1	0	1	2
1	44	1	10	1	2	48	2	1	2	1	2	22	1	0	1	2
1	44	1	11	1	1	31	2	2	2	0	2	22	1	1	1	3
1	44	1	12	1	2	39	2	2	1	1	2	22	1	1	0	2
1	44	1	13	1	2	26	2	1	2	1	2	22	1	0	1	2
1	44	1	14	1	2	22	2	1	2	1	2	22	1	0	1	2
1	44	1	15	1	2	28	2	2	2	1	2	22	1	1	1	3
1	44	2	1	0	2	23	0	0	0	1	2	22	0	0	0	0
1	44	2	2	1	1	37	1	1	1	0	2	22	0	0	0	0
1	44	2	3	1	2	39	2	1	2	1	2	22	1	0	1	2
1	44	2	4	1	2	48	2	1	2	1	2	22	1	0	1	2
1	44	2	5	1	2	46	2	1	2	1	2	22	1	0	1	2
1	44	2	6	1	2	55	2	1	1	1	2	22	1	0	0	1
1	44	2	7	1	2	23	2	1	2	1	2	22	1	0	1	2
1	44	2	8	1	1	53	2	1	2	0	2	22	1	0	1	2
1	44	2	9	1	2	39	1	2	1	1	2	22	0	1	0	1
1	44	2	10	1	2	44	2	2	1	1	2	22	1	1	0	2
1	44	2	11	1	2	31	2	1	1	1	2	22	1	0	0	1
1	44	2	12	1	2	33	2	1	2	1	2	22	1	0	1	2
1	44	2	13	1	2	16	2	2	2	1	2	22	1	1	1	3
1	44	2	14	2	2	38	2	2	2	1	2	22	1	1	1	3
1	44	2	15	1	2	27	2	2	2	1	2	22	1	1	1	3
1	46	1	1	0	1	49	0	0	0	0	1	25	0	0	0	0
1	46	1	2	1	1	44	1	1	1	0	1	25	0	0	0	0
1	46	1	3	1	1	22	2	1	2	0	1	25	1	0	1	2
1	46	1	4	1	1	12	2	1	2	0	1	25	1	0	1	2
1	46	1	5	1	2	17	2	1	2	1	1	25	1	0	1	2
1	46	1	6	1	1	35	2	1	1	0	1	25	1	0	0	1
1	46	1	7	1	2	29	2	1	2	1	1	25	1	0	1	2
1	46	1	8	1	2	13	2	1	2	1	1	25	1	0	1	2
1	46	1	9	1	1	49	1	2	1	0	1	25	0	1	0	1
1	46	1	10	1	2	35	2	2	1	1	1	25	1	1	0	2
1	46	1	11	1	1	39	2	1	1	0	1	25	1	0	0	1
1	46	1	12	1	2	42	2	1	2	1	1	25	1	0	1	2
1	46	1	13	1	2	17	2	2	2	1	1	25	1	1	1	3
1	46	1	14	1	2	22	2	2	2	1	1	25	1	1	1	3
1	46	1	15	1	2	54	2	2	2	1	1	25	1	1	1	3
1	46	2	1	0	1	24	0	0	0	0	1	25	0	0	0	0
1	46	2	2	1	1	29	1	2	1	0	1	25	0	1	0	1
1	46	2	3	1	2	28	2	2	2	1	1	25	1	1	1	3
1	46	2	4	1	2	33	2	2	2	1	1	25	1	1	1	3
1	46	2	5	1	2	32	2	1	2	1	1	25	1	0	1	2
1	46	2	6	1	2	18	2	1	2	1	1	25	1	0	1	2
1	46	2	7	1	1	13	2	1	1	0	1	25	1	0	0	1
1	46	2	8	1	1	55	1	1	2	0	1	25	0	0	1	1
1	46	2	9	1	2	44	2	1	2	1	1	25	1	0	1	2
1	46	2	10	1	2	20	2	1	2	1	1	25	1	0	1	2
1	46	2	11	1	2	59	2	2	2	1	1	25	1	1	1	3
1	46	2	12	1	2	47	2	2	1	1	1	25	1	1	0	2
1	46	2	13	1	2	64	2	1	2	1	1	25	1	0	1	2
1	46	2	14	1	2	21	2	1	2	1	1	25	1	0	1	2
1	46	2	15	1	2	24	2	2	2	1	1	25	1	1	1	3
1	47	1	1	0	1	14	0	0	0	0	2	30	0	0	0	0
1	47	1	2	1	1	22	1	2	1	0	2	30	0	1	0	1
1	47	1	3	1	2	42	2	2	2	1	2	30	1	1	1	3
1	47	1	4	1	2	47	2	2	2	1	2	30	1	1	1	3
1	47	1	5	1	2	26	2	1	2	1	2	30	1	0	1	2
1	47	1	6	1	2	33	2	1	2	1	2	30	1	0	1	2
1	47	1	7	1	2	41	2	1	1	1	2	30	1	0	0	1
1	47	1	8	1	2	55	1	1	2	1	2	30	0	0	1	1
1	47	1	9	1	1	24	2	1	2	0	2	30	1	0	1	2
1	47	1	10	1	2	42	2	1	2	1	2	30	1	0	1	2
1	47	1	11	1	1	39	2	2	2	0	2	30	1	1	1	3
1	47	1	12	2	2	18	2	2	1	1	2	30	1	1	0	2
1	47	1	13	2	1	5	2	1	2	0	2	30	1	0	1	2
1	47	1	14	1	2	33	2	1	2	1	2	30	1	0	1	2
1	47	1	15	1	2	16	2	2	2	1	2	30	1	1	1	3
1	47	2	1	0	2	43	0	0	0	1	2	30	0	0	0	0
1	47	2	2	1	1	19	1	1	1	0	2	30	0	0	0	0
1	47	2	3	2	2	53	2	1	2	1	2	30	1	0	1	2
1	47	2	4	1	2	46	2	1	2	1	2	30	1	0	1	2
1	47	2	5	2	2	35	2	1	2	1	2	30	1	0	1	2
1	47	2	6	2	2	52	2	1	1	1	2	30	1	0	0	1
1	47	2	7	2	2	36	2	1	2	1	2	30	1	0	1	2
1	47	2	8	2	2	57	2	1	2	1	2	30	1	0	1	2
1	47	2	9	2	2	42	1	2	1	1	2	30	0	1	0	1
1	47	2	10	2	2	43	2	2	1	1	2	30	1	1	0	2
1	47	2	11	2	2	37	2	1	1	1	2	30	1	0	0	1
1	47	2	12	2	2	36	2	1	2	1	2	30	1	0	1	2
1	47	2	13	2	2	44	2	2	2	1	2	30	1	1	1	3
1	47	2	14	2	2	56	2	2	2	1	2	30	1	1	1	3
1	47	2	15	2	2	27	2	2	2	1	2	30	1	1	1	3
1	48	1	1	0	1	38	0	0	0	0	1	0	0	0	0	0
1	48	1	2	2	1	8	1	1	1	0	1	0	0	0	0	0
1	48	1	3	2	2	30	2	1	2	1	1	0	1	0	1	2
1	48	1	4	2	2	41	2	1	2	1	1	0	1	0	1	2
1	48	1	5	2	2	47	2	1	2	1	1	0	1	0	1	2
1	48	1	6	2	2	38	2	1	1	1	1	0	1	0	0	1
1	48	1	7	2	2	45	2	1	2	1	1	0	1	0	1	2
1	48	1	8	2	2	51	2	1	2	1	1	0	1	0	1	2
1	48	1	9	2	2	44	1	2	1	1	1	0	0	1	0	1
1	48	1	10	1	1	44	2	2	1	0	1	0	1	1	0	2
1	48	1	11	1	1	38	2	1	1	0	1	0	1	0	0	1
1	48	1	12	1	2	38	2	1	2	1	1	0	1	0	1	2
1	48	1	13	2	2	30	2	2	2	1	1	0	1	1	1	3
1	48	1	14	1	2	48	2	2	2	1	1	0	1	1	1	3
1	48	1	15	1	2	37	2	2	2	1	1	0	1	1	1	3
1	48	2	1	0	1	38	0	0	0	0	1	0	0	0	0	0
1	48	2	2	1	1	35	1	2	1	0	1	0	0	1	0	1
1	48	2	3	1	1	34	2	2	2	0	1	0	1	1	1	3
1	48	2	4	1	2	38	2	2	2	1	1	0	1	1	1	3
1	48	2	5	1	2	35	2	1	2	1	1	0	1	0	1	2
1	48	2	6	1	2	43	2	1	2	1	1	0	1	0	1	2
1	48	2	7	1	1	20	2	1	1	0	1	0	1	0	0	1
1	48	2	8	1	1	31	1	1	2	0	1	0	0	0	1	1
1	48	2	9	1	2	49	2	1	2	1	1	0	1	0	1	2
1	48	2	10	1	2	39	2	1	2	1	1	0	1	0	1	2
1	48	2	11	1	2	38	2	2	2	1	1	0	1	1	1	3
1	48	2	12	1	2	30	2	2	1	1	1	0	1	1	0	2
1	48	2	13	1	2	55	2	1	2	1	1	0	1	0	1	2
1	48	2	14	1	2	27	2	1	2	1	1	0	1	0	1	2
1	48	2	15	1	2	50	2	2	2	1	1	0	1	1	1	3
1	54	1	1	0	1	40	0	0	0	0	2	20	0	0	0	0
1	54	1	2	1	1	31	1	2	1	0	2	20	0	1	0	1
1	54	1	3	1	2	26	2	2	2	1	2	20	1	1	1	3
1	54	1	4	1	2	41	2	2	2	1	2	20	1	1	1	3
1	54	1	5	1	2	24	2	1	2	1	2	20	1	0	1	2
1	54	1	6	1	1	20	2	1	2	0	2	20	1	0	1	2
1	54	1	7	1	2	40	2	1	1	1	2	20	1	0	0	1
1	54	1	8	1	2	43	1	1	2	1	2	20	0	0	1	1
1	54	1	9	1	1	42	2	1	2	0	2	20	1	0	1	2
1	54	1	10	1	2	40	2	1	2	1	2	20	1	0	1	2
1	54	1	11	1	1	31	2	2	2	0	2	20	1	1	1	3
1	54	1	12	1	2	32	2	2	1	1	2	20	1	1	0	2
1	54	1	13	1	2	34	2	1	2	1	2	20	1	0	1	2
1	54	1	14	1	2	43	2	1	2	1	2	20	1	0	1	2
1	54	1	15	1	2	38	2	2	2	1	2	20	1	1	1	3
1	54	2	1	0	2	42	0	0	0	1	2	20	0	0	0	0
1	54	2	2	1	1	25	1	1	1	0	2	20	0	0	0	0
1	54	2	3	1	2	37	2	1	2	1	2	20	1	0	1	2
1	54	2	4	1	2	25	2	1	2	1	2	20	1	0	1	2
1	54	2	5	1	2	41	2	1	2	1	2	20	1	0	1	2
1	54	2	6	1	2	24	2	1	1	1	2	20	1	0	0	1
1	54	2	7	1	1	34	2	1	2	0	2	20	1	0	1	2
1	54	2	8	1	1	16	2	1	2	0	2	20	1	0	1	2
1	54	2	9	1	2	38	1	2	1	1	2	20	0	1	0	1
1	54	2	10	1	2	40	2	2	1	1	2	20	1	1	0	2
1	54	2	11	1	2	34	2	1	1	1	2	20	1	0	0	1
1	54	2	12	1	2	47	2	1	2	1	2	20	1	0	1	2
1	54	2	13	1	2	35	2	2	2	1	2	20	1	1	1	3
1	54	2	14	1	2	50	2	2	2	1	2	20	1	1	1	3
1	54	2	15	1	2	37	2	2	2	1	2	20	1	1	1	3
1	71	1	1	0	2	35	0	0	0	1	1	20	0	0	0	0
1	71	1	2	1	1	34	1	1	1	0	1	20	0	0	0	0
1	71	1	3	1	2	40	2	1	2	1	1	20	1	0	1	2
1	71	1	4	1	2	31	2	1	2	1	1	20	1	0	1	2
1	71	1	5	2	2	45	2	1	2	1	1	20	1	0	1	2
1	71	1	6	1	1	41	2	1	1	0	1	20	1	0	0	1
1	71	1	7	1	2	43	2	1	2	1	1	20	1	0	1	2
1	71	1	8	1	2	49	2	1	2	1	1	20	1	0	1	2
1	71	1	9	2	2	38	1	2	1	1	1	20	0	1	0	1
1	71	1	10	1	2	45	2	2	1	1	1	20	1	1	0	2
1	71	1	11	1	2	51	2	1	1	1	1	20	1	0	0	1
1	71	1	12	1	2	68	2	1	2	1	1	20	1	0	1	2
1	71	1	13	1	2	33	2	2	2	1	1	20	1	1	1	3
1	71	1	14	2	2	31	2	2	2	1	1	20	1	1	1	3
1	71	1	15	1	2	44	2	2	2	1	1	20	1	1	1	3
1	71	2	1	0	1	32	0	0	0	0	1	20	0	0	0	0
1	71	2	2	1	1	24	1	2	1	0	1	20	0	1	0	1
1	71	2	3	2	2	33	2	2	2	1	1	20	1	1	1	3
1	71	2	4	1	2	52	2	2	2	1	1	20	1	1	1	3
1	71	2	5	1	2	44	2	1	2	1	1	20	1	0	1	2
1	71	2	6	1	2	37	2	1	2	1	1	20	1	0	1	2
1	71	2	7	1	1	16	2	1	1	0	1	20	1	0	0	1
1	71	2	8	1	1	25	1	1	2	0	1	20	0	0	1	1
1	71	2	9	2	1	33	2	1	2	0	1	20	1	0	1	2
1	71	2	10	1	2	50	2	1	2	1	1	20	1	0	1	2
1	71	2	11	1	2	44	2	2	2	1	1	20	1	1	1	3
1	71	2	12	1	2	36	2	2	1	1	1	20	1	1	0	2
1	71	2	13	1	2	50	2	1	2	1	1	20	1	0	1	2
1	71	2	14	1	2	40	2	1	2	1	1	20	1	0	1	2
1	71	2	15	1	2	39	2	2	2	1	1	20	1	1	1	3
1	72	1	1	0	1	15	0	0	0	0	2	22	0	0	0	0
1	72	1	2	1	1	34	1	2	1	0	2	22	0	1	0	1
1	72	1	3	1	2	33	2	2	2	1	2	22	1	1	1	3
1	72	1	4	2	2	50	2	2	2	1	2	22	1	1	1	3
1	72	1	5	2	2	30	2	1	2	1	2	22	1	0	1	2
1	72	1	6	2	1	45	2	1	2	0	2	22	1	0	1	2
1	72	1	7	2	1	46	2	1	1	0	2	22	1	0	0	1
1	72	1	8	2	1	10	1	1	2	0	2	22	0	0	1	1
1	72	1	9	1	1	7	2	1	2	0	2	22	1	0	1	2
1	72	1	10	1	1	32	2	1	2	0	2	22	1	0	1	2
1	72	1	11	1	1	16	2	2	2	0	2	22	1	1	1	3
1	72	1	12	1	1	36	2	2	1	0	2	22	1	1	0	2
1	72	1	13	1	2	31	2	1	2	1	2	22	1	0	1	2
1	72	1	14	2	2	37	2	1	2	1	2	22	1	0	1	2
1	72	1	15	2	1	36	2	2	2	0	2	22	1	1	1	3
1	72	2	1	0	2	32	0	0	0	1	2	22	0	0	0	0
1	72	2	2	1	1	31	1	1	1	0	2	22	0	0	0	0
1	72	2	3	2	1	24	2	1	2	0	2	22	1	0	1	2
1	72	2	4	2	2	39	2	1	2	1	2	22	1	0	1	2
1	72	2	5	1	2	33	2	1	2	1	2	22	1	0	1	2
1	72	2	6	1	2	42	2	1	1	1	2	22	1	0	0	1
1	72	2	7	1	1	31	2	1	2	0	2	22	1	0	1	2
1	72	2	8	1	1	46	2	1	2	0	2	22	1	0	1	2
1	72	2	9	1	2	33	1	2	1	1	2	22	0	1	0	1
1	72	2	10	1	2	41	2	2	1	1	2	22	1	1	0	2
1	72	2	11	1	2	38	2	1	1	1	2	22	1	0	0	1
1	72	2	12	1	2	41	2	1	2	1	2	22	1	0	1	2
1	72	2	13	2	2	39	2	2	2	1	2	22	1	1	1	3
1	72	2	14	1	2	37	2	2	2	1	2	22	1	1	1	3
1	72	2	15	1	2	45	2	2	2	1	2	22	1	1	1	3
1	73	1	1	0	1	48	0	0	0	0	1	25	0	0	0	0
1	73	1	2	1	1	41	1	1	1	0	1	25	0	0	0	0
1	73	1	3	2	1	30	2	1	2	0	1	25	1	0	1	2
1	73	1	4	1	2	36	2	1	2	1	1	25	1	0	1	2
1	73	1	5	1	2	43	2	1	2	1	1	25	1	0	1	2
1	73	1	6	2	2	25	2	1	1	1	1	25	1	0	0	1
1	73	1	7	1	2	38	2	1	2	1	1	25	1	0	1	2
1	73	1	8	2	2	34	2	1	2	1	1	25	1	0	1	2
1	73	1	9	1	1	35	1	2	1	0	1	25	0	1	0	1
1	73	1	10	2	2	45	2	2	1	1	1	25	1	1	0	2
1	73	1	11	1	1	19	2	1	1	0	1	25	1	0	0	1
1	73	1	12	2	2	41	2	1	2	1	1	25	1	0	1	2
1	73	1	13	1	2	35	2	2	2	1	1	25	1	1	1	3
1	73	1	14	1	2	25	2	2	2	1	1	25	1	1	1	3
1	73	1	15	1	2	43	2	2	2	1	1	25	1	1	1	3
1	73	2	1	0	1	18	0	0	0	0	1	25	0	0	0	0
1	73	2	2	1	1	35	1	2	1	0	1	25	0	1	0	1
1	73	2	3	2	1	36	2	2	2	0	1	25	1	1	1	3
1	73	2	4	1	2	34	2	2	2	1	1	25	1	1	1	3
1	73	2	5	2	2	19	2	1	2	1	1	25	1	0	1	2
1	73	2	6	1	2	10	2	1	2	1	1	25	1	0	1	2
1	73	2	7	2	1	25	2	1	1	0	1	25	1	0	0	1
1	73	2	8	1	1	16	1	1	2	0	1	25	0	0	1	1
1	73	2	9	1	2	36	2	1	2	1	1	25	1	0	1	2
1	73	2	10	2	2	37	2	1	2	1	1	25	1	0	1	2
1	73	2	11	1	2	53	2	2	2	1	1	25	1	1	1	3
1	73	2	12	1	2	26	2	2	1	1	1	25	1	1	0	2
1	73	2	13	2	1	31	2	1	2	0	1	25	1	0	1	2
1	73	2	14	1	2	43	2	1	2	1	1	25	1	0	1	2
1	73	2	15	2	2	45	2	2	2	1	1	25	1	1	1	3
1	74	1	1	0	2	33	0	0	0	1	2	30	0	0	0	0
1	74	1	2	2	2	49	1	2	1	1	2	30	0	1	0	1
1	74	1	3	1	2	46	2	2	2	1	2	30	1	1	1	3
1	74	1	4	1	2	39	2	2	2	1	2	30	1	1	1	3
1	74	1	5	1	2	39	2	1	2	1	2	30	1	0	1	2
1	74	1	6	1	1	30	2	1	2	0	2	30	1	0	1	2
1	74	1	7	2	1	7	2	1	1	0	2	30	1	0	0	1
1	74	1	8	1	2	26	1	1	2	1	2	30	0	0	1	1
1	74	1	9	1	1	51	2	1	2	0	2	30	1	0	1	2
1	74	1	10	1	2	39	2	1	2	1	2	30	1	0	1	2
1	74	1	11	1	1	22	2	2	2	0	2	30	1	1	1	3
1	74	1	12	2	2	34	2	2	1	1	2	30	1	1	0	2
1	74	1	13	2	2	35	2	1	2	1	2	30	1	0	1	2
1	74	1	14	1	2	38	2	1	2	1	2	30	1	0	1	2
1	74	1	15	1	2	43	2	2	2	1	2	30	1	1	1	3
1	74	2	1	0	2	33	0	0	0	1	2	30	0	0	0	0
1	74	2	2	1	1	16	1	1	1	0	2	30	0	0	0	0
1	74	2	3	2	2	27	2	1	2	1	2	30	1	0	1	2
1	74	2	4	1	2	20	2	1	2	1	2	30	1	0	1	2
1	74	2	5	1	2	26	2	1	2	1	2	30	1	0	1	2
1	74	2	6	1	2	40	2	1	1	1	2	30	1	0	0	1
1	74	2	7	1	2	47	2	1	2	1	2	30	1	0	1	2
1	74	2	8	1	1	30	2	1	2	0	2	30	1	0	1	2
1	74	2	9	2	1	41	1	2	1	0	2	30	0	1	0	1
1	74	2	10	1	2	48	2	2	1	1	2	30	1	1	0	2
1	74	2	11	1	2	25	2	1	1	1	2	30	1	0	0	1
1	74	2	12	1	2	35	2	1	2	1	2	30	1	0	1	2
1	74	2	13	1	2	42	2	2	2	1	2	30	1	1	1	3
1	74	2	14	2	2	32	2	2	2	1	2	30	1	1	1	3
1	74	2	15	2	2	38	2	2	2	1	2	30	1	1	1	3
1	75	1	1	0	2	27	0	0	0	1	1	20	0	0	0	0
1	75	1	2	2	1	34	1	1	1	0	1	20	0	0	0	0
1	75	1	3	2	1	32	2	1	2	0	1	20	1	0	1	2
1	75	1	4	1	2	36	2	1	2	1	1	20	1	0	1	2
1	75	1	5	2	2	31	2	1	2	1	1	20	1	0	1	2
1	75	1	6	1	1	45	2	1	1	0	1	20	1	0	0	1
1	75	1	7	1	2	36	2	1	2	1	1	20	1	0	1	2
1	75	1	8	1	2	39	2	1	2	1	1	20	1	0	1	2
1	75	1	9	1	1	27	1	2	1	0	1	20	0	1	0	1
1	75	1	10	1	2	35	2	2	1	1	1	20	1	1	0	2
1	75	1	11	1	1	44	2	1	1	0	1	20	1	0	0	1
1	75	1	12	1	2	37	2	1	2	1	1	20	1	0	1	2
1	75	1	13	2	2	49	2	2	2	1	1	20	1	1	1	3
1	75	1	14	1	2	35	2	2	2	1	1	20	1	1	1	3
1	75	1	15	1	2	50	2	2	2	1	1	20	1	1	1	3
1	75	2	1	0	2	24	0	0	0	1	1	20	0	0	0	0
1	75	2	2	1	1	41	1	2	1	0	1	20	0	1	0	1
1	75	2	3	2	1	39	2	2	2	0	1	20	1	1	1	3
1	75	2	4	1	2	35	2	2	2	1	1	20	1	1	1	3
1	75	2	5	2	1	22	2	1	2	0	1	20	1	0	1	2
1	75	2	6	1	2	28	2	1	2	1	1	20	1	0	1	2
1	75	2	7	2	2	30	2	1	1	1	1	20	1	0	0	1
1	75	2	8	1	1	35	1	1	2	0	1	20	0	0	1	1
1	75	2	9	1	2	54	2	1	2	1	1	20	1	0	1	2
1	75	2	10	2	2	35	2	1	2	1	1	20	1	0	1	2
1	75	2	11	1	2	31	2	2	2	1	1	20	1	1	1	3
1	75	2	12	1	2	28	2	2	1	1	1	20	1	1	0	2
1	75	2	13	1	2	30	2	1	2	1	1	20	1	0	1	2
1	75	2	14	1	2	43	2	1	2	1	1	20	1	0	1	2
1	75	2	15	1	2	35	2	2	2	1	1	20	1	1	1	3
2	10	1	1	0	2	11	0	0	0	1	1	22	0	0	0	0
2	10	1	2	2	2	17	1	1	1	1	1	22	0	0	0	0
2	10	1	3	2	1	41	2	1	2	0	1	22	1	0	1	2
2	10	1	4	1	1	13	2	1	2	0	1	22	1	0	1	2
2	10	1	5	2	1	25	2	1	2	0	1	22	1	0	1	2
2	10	1	6	2	1	30	2	1	1	0	1	22	1	0	0	1
